"respondent_id","probabilidade"
27010,0.0326133197532807
27011,0.0251881575663201
27012,0.191617673983498
27013,0.132273990407927
27014,0.232278619098883
27015,0.0453594037294723
27016,0.0554984795748776
27017,0.374048956336481
27018,0.0373556053285765
27019,0.754290623765969
27020,0.253905841403533
27021,0.441591367822502
27022,0.0548591237502675
27023,0.0705100304015382
27024,0.0589878408633304
27025,0.205981743811898
27026,0.038407019009126
27027,0.0948437215303243
27028,0.40482809641123
27029,0.437412500036294
27030,0.4475324285272
27031,0.508472268830059
27032,0.0895063373059947
27033,0.302479185028054
27034,0.220624067133397
27035,0.191873344225164
27036,0.336887543840267
27037,0.713233547045253
27038,0.0103557080305126
27039,0.174616736397522
27040,0.103626269440173
27041,0.0358014109275015
27042,0.0968138130709115
27043,0.457489827977486
27044,0.0129138239048377
27045,0.144964341119293
27046,0.118892108820081
27047,0.13555652032336
27048,0.0389207377278403
27049,0.343611339990669
27050,0.106672087372872
27051,0.036765654558702
27052,0.0848291444573028
27053,0.589581213626588
27054,0.0474136913386065
27055,0.289278263003868
27056,0.139345927868963
27057,0.0157908540281428
27058,0.494677570945408
27059,0.135719045178295
27060,0.204813148172456
27061,0.0486264871142963
27062,0.287010870768115
27063,0.0696487150750853
27064,0.185260041682813
27065,0.333985313473549
27066,0.259950648193634
27067,0.326904136548888
27068,0.394981786561094
27069,0.452794183870844
27070,0.0195664301546596
27071,0.0489954830898853
27072,0.377824443431766
27073,0.418802060251053
27074,0.213260773572449
27075,0.398503546234748
27076,0.762075426205161
27077,0.110208449421579
27078,0.208952962108404
27079,0.277811888371985
27080,0.22822165239618
27081,0.515155435787132
27082,0.287049071562956
27083,0.200453057983453
27084,0.265576926938658
27085,0.0158329610579547
27086,0.0292277188643461
27087,0.11411915467603
27088,0.450995300556112
27089,0.170902952066308
27090,0.16131366794599
27091,0.141511315303587
27092,0.224005388004337
27093,0.243776010322254
27094,0.0128334489112352
27095,0.0664775748880524
27096,0.302099540106428
27097,0.323409983208528
27098,0.347643237195573
27099,0.247356224255038
27100,0.169773366586021
27101,0.0715259297798947
27102,0.493783410221105
27103,0.0242603576329376
27104,0.348189897057957
27105,0.195324377150218
27106,0.544024042419417
27107,0.472766458701709
27108,0.0579275159690046
27109,0.0959803855060452
27110,0.0780693016834078
27111,0.113037284116323
27112,0.330575857052051
27113,0.114332808005464
27114,0.0517809482990558
27115,0.741474212747942
27116,0.122469562308361
27117,0.0296007059874584
27118,0.0572057364565239
27119,0.110490219117597
27120,0.381132587209444
27121,0.278548138684996
27122,0.0418508295631647
27123,0.138210367094153
27124,0.0437080738199806
27125,0.0176884941048575
27126,0.133167021293676
27127,0.0557684966218568
27128,0.348500889310604
27129,0.292981398961145
27130,0.0675022706550405
27131,0.139334252439377
27132,0.193309884729628
27133,0.0560322068745239
27134,0.744043388629361
27135,0.142031481123481
27136,0.136924791196636
27137,0.15647115525896
27138,0.154930548688512
27139,0.0257403843708452
27140,0.870315058584246
27141,0.451773869432226
27142,0.0409272519254358
27143,0.557537278343544
27144,0.0284201667661105
27145,0.295087283688909
27146,0.451738688479038
27147,0.224911249924745
27148,0.0752441041647701
27149,0.0501352241524448
27150,0.605834735298599
27151,0.439268327887747
27152,0.184247569084246
27153,0.373377192196287
27154,0.439334662845882
27155,0.214379046302153
27156,0.0402926980780482
27157,0.151823191600914
27158,0.0400497854237193
27159,0.139321871081533
27160,0.114245987153604
27161,0.443382012161762
27162,0.174082799583776
27163,0.220014564204255
27164,0.0687228506776322
27165,0.567712998934124
27166,0.229838320193291
27167,0.402581305216684
27168,0.240775694671041
27169,0.108616803224715
27170,0.575509205639766
27171,0.0632299505883618
27172,0.314559143261384
27173,0.2862135137958
27174,0.149234085545388
27175,0.0767146950483077
27176,0.605362720739759
27177,0.695867943058166
27178,0.0506271569825011
27179,0.194908041430048
27180,0.094945391331327
27181,0.192810979901429
27182,0.241775307137849
27183,0.073849778782905
27184,0.237859647575124
27185,0.311636468760952
27186,0.241981291811943
27187,0.253622221756035
27188,0.261936196837822
27189,0.13235103774429
27190,0.196235279007032
27191,0.555000553931049
27192,0.18900521134864
27193,0.0156870936806731
27194,0.311825640621293
27195,0.0339321327000178
27196,0.0739507693316915
27197,0.328806244184879
27198,0.547701259270534
27199,0.0622619101610412
27200,0.261621835199142
27201,0.462770428646714
27202,0.124714745713314
27203,0.0233143714400718
27204,0.0487526442252746
27205,0.0280542740832251
27206,0.517762517153675
27207,0.0717557152951422
27208,0.294562133082439
27209,0.069901305118249
27210,0.0672098680186391
27211,0.0481472171441878
27212,0.246208286334272
27213,0.144321665837718
27214,0.102959951539233
27215,0.15659969937429
27216,0.41575284774545
27217,0.0525019007125107
27218,0.589020704102285
27219,0.456633322266799
27220,0.318928137956993
27221,0.0554724192177232
27222,0.179283969832999
27223,0.0576752115099532
27224,0.267326583073415
27225,0.242802905337375
27226,0.130392837396152
27227,0.27205613229067
27228,0.588794635948462
27229,0.690327799361754
27230,0.617331552490718
27231,0.643713934348025
27232,0.431616407376433
27233,0.21869243016198
27234,0.0212763818280834
27235,0.764814497075933
27236,0.404725112133002
27237,0.303770493439707
27238,0.212119793958512
27239,0.0494152932774336
27240,0.083731093818452
27241,0.19979747983846
27242,0.321336043251438
27243,0.185700257396833
27244,0.0306002612154676
27245,0.0914913559035903
27246,0.639537433570371
27247,0.416705737851564
27248,0.341761468022388
27249,0.127220257370185
27250,0.194741705002381
27251,0.0409538194358986
27252,0.204998969549341
27253,0.142476458907654
27254,0.792100637735535
27255,0.213260773572449
27256,0.662131659127573
27257,0.252914531355622
27258,0.151858303034509
27259,0.305534950277719
27260,0.2672487393892
27261,0.243492265447853
27262,0.0846895069317867
27263,0.0579641505693362
27264,0.0377832073424874
27265,0.0985022115622126
27266,0.122332546742861
27267,0.276138210229473
27268,0.0628902843977667
27269,0.455090995100203
27270,0.0336348369419576
27271,0.0523381891578827
27272,0.214561578564629
27273,0.137707844886687
27274,0.228320847921791
27275,0.143761538190771
27276,0.0332552662208025
27277,0.187897454611809
27278,0.13449888862269
27279,0.0246136333048188
27280,0.0933501005087524
27281,0.0595998633114847
27282,0.437350946283944
27283,0.0270279437734154
27284,0.104847724395935
27285,0.0351887908896479
27286,0.0520554459455117
27287,0.0873946646864384
27288,0.61315631892607
27289,0.0781389515239665
27290,0.0522856215072758
27291,0.40078642966592
27292,0.334403898222716
27293,0.341508300862248
27294,0.146606543151516
27295,0.41247952799854
27296,0.2862135137958
27297,0.526565507770154
27298,0.0896382058054694
27299,0.284944514758838
27300,0.244318074115427
27301,0.0372349088934331
27302,0.177585314024079
27303,0.155094125171255
27304,0.132202602380756
27305,0.0256455324593251
27306,0.212033338277707
27307,0.399549592116415
27308,0.197791251912458
27309,0.572190766929879
27310,0.0337680820381024
27311,0.130707062602138
27312,0.0743895422212102
27313,0.0319409416559008
27314,0.0629015089079612
27315,0.0400905716349615
27316,0.0898439498039993
27317,0.0754293160150042
27318,0.0625159297750834
27319,0.140482740626041
27320,0.324413362960658
27321,0.168058145374043
27322,0.175378790327689
27323,0.0739971046070181
27324,0.0618095873939107
27325,0.509634812949993
27326,0.0893339590137023
27327,0.0364952253331548
27328,0.248054464083329
27329,0.311235827067992
27330,0.0544468722716527
27331,0.120160051223264
27332,0.280929928960585
27333,0.319347060101536
27334,0.0648081597836507
27335,0.148246712636454
27336,0.22491436185044
27337,0.574638187572227
27338,0.403493720671983
27339,0.0592995131827799
27340,0.020166856040498
27341,0.273211690163301
27342,0.507313202777927
27343,0.109329895309201
27344,0.168181056847526
27345,0.0876046504574522
27346,0.371834646277865
27347,0.571356081687447
27348,0.048751917257424
27349,0.199649708650156
27350,0.177147659848941
27351,0.356222356092616
27352,0.146710202830631
27353,0.0261603854993951
27354,0.142223871322191
27355,0.161207617738452
27356,0.206947119077864
27357,0.132792626015385
27358,0.27007823329135
27359,0.379148557772571
27360,0.288782295190069
27361,0.177147659848941
27362,0.204735447853701
27363,0.109139337893188
27364,0.0465953592227428
27365,0.288962832479957
27366,0.142281789957811
27367,0.190997583332494
27368,0.0751900896579972
27369,0.0293296451721497
27370,0.148565024748494
27371,0.0811017920507906
27372,0.267505998872538
27373,0.660890470838724
27374,0.0875562417222946
27375,0.224145868566603
27376,0.282454017526372
27377,0.556689477626429
27378,0.159522778167907
27379,0.0426782076212681
27380,0.548046910701354
27381,0.0632511122508699
27382,0.0985216964416365
27383,0.0710997535098754
27384,0.0653474366394251
27385,0.406020597924356
27386,0.234941584941981
27387,0.387365528986729
27388,0.131881448377505
27389,0.0406162238576385
27390,0.0703492730161826
27391,0.343745841902702
27392,0.668956777104791
27393,0.0145964646813196
27394,0.252074948281544
27395,0.406394451979629
27396,0.152220324917559
27397,0.764399538111401
27398,0.225266478624741
27399,0.397351616610764
27400,0.105370212992575
27401,0.20054671044455
27402,0.326702618474766
27403,0.152833337957655
27404,0.0421684768075356
27405,0.553030627374451
27406,0.0910340303034346
27407,0.0796300799193418
27408,0.239130414339607
27409,0.811641711225528
27410,0.038673028934079
27411,0.0696851232584186
27412,0.411665521498988
27413,0.184790010890347
27414,0.412031940865772
27415,0.117900522174691
27416,0.135976507393137
27417,0.159932934664812
27418,0.224911249924745
27419,0.43543743609099
27420,0.0333483246764206
27421,0.160980927673768
27422,0.21089829459319
27423,0.129033779009851
27424,0.137400691173224
27425,0.378948360006148
27426,0.248069415411095
27427,0.0975541971173968
27428,0.126208173067787
27429,0.0872647742053514
27430,0.17926998269493
27431,0.0418508295631647
27432,0.278710813730397
27433,0.387417638590361
27434,0.0820416889924561
27435,0.398352911943497
27436,0.0223685692254996
27437,0.121165769930185
27438,0.0453395014558226
27439,0.118372156552516
27440,0.0761803098809958
27441,0.511182568110361
27442,0.493674480484348
27443,0.0901471943560369
27444,0.0227920466610464
27445,0.0798647005094482
27446,0.128833341989177
27447,0.172729644412873
27448,0.170370603703285
27449,0.46178320236207
27450,0.706732654663974
27451,0.0319409416559008
27452,0.0554857808681039
27453,0.284253684861992
27454,0.155520328505242
27455,0.155445764034457
27456,0.183135504023822
27457,0.143035486872177
27458,0.0623735810237493
27459,0.0529892920338433
27460,0.571415188596982
27461,0.114023968360939
27462,0.110634123315347
27463,0.22321012274238
27464,0.25302908947085
27465,0.821635111912787
27466,0.0162252201853358
27467,0.0571705850003975
27468,0.162128155719058
27469,0.324241820857299
27470,0.312059174905708
27471,0.296833714915472
27472,0.201229165981102
27473,0.121094325253086
27474,0.124978196734584
27475,0.0230990925997236
27476,0.0857940782121909
27477,0.0337389058742934
27478,0.296833714915472
27479,0.0288880566131073
27480,0.149106416726516
27481,0.311975060865234
27482,0.257571247491792
27483,0.269709347209723
27484,0.361689350807795
27485,0.16048630148226
27486,0.0537769832780301
27487,0.640825960733055
27488,0.405545500909603
27489,0.674287897207797
27490,0.0426813073637049
27491,0.665408559956254
27492,0.0986423312631746
27493,0.476827915158795
27494,0.202245252821097
27495,0.0693811832103216
27496,0.0349397227098606
27497,0.020302618063063
27498,0.350339868888187
27499,0.130748398496369
27500,0.636423594416747
27501,0.169641204911943
27502,0.496716755328265
27503,0.126989771516096
27504,0.0206557003857352
27505,0.0216787757341749
27506,0.324282847679292
27507,0.0784919363027515
27508,0.105694166774279
27509,0.0665409380411217
27510,0.244109875495144
27511,0.126223538083443
27512,0.0849264498869209
27513,0.127104749075985
27514,0.17497716786675
27515,0.319405989147571
27516,0.35282201993885
27517,0.0177500921131813
27518,0.720468530909248
27519,0.0361630643062536
27520,0.0790173608778175
27521,0.204768763519938
27522,0.0786631345099608
27523,0.0418072927039512
27524,0.28479699904445
27525,0.0817486069004943
27526,0.138880372122442
27527,0.15686057714284
27528,0.502806054794477
27529,0.260884654551367
27530,0.221399491127399
27531,0.0402231499834544
27532,0.250726134367906
27533,0.248983909859918
27534,0.0420258359466464
27535,0.243101674352377
27536,0.223696501402968
27537,0.18940927919587
27538,0.272118687715685
27539,0.351991471930059
27540,0.0784919363027515
27541,0.493788438989183
27542,0.0347700290671256
27543,0.474014803814092
27544,0.124195490412649
27545,0.154745623498971
27546,0.191653966649918
27547,0.0451087950406848
27548,0.588775228731268
27549,0.0777181937327635
27550,0.0878327017413384
27551,0.0472308475789345
27552,0.139321264480464
27553,0.135034991592339
27554,0.352248576434595
27555,0.176035310638987
27556,0.25325892125949
27557,0.420668532527506
27558,0.127994231809742
27559,0.406020597924356
27560,0.430497418602854
27561,0.371745303624646
27562,0.431360086784839
27563,0.233724015714943
27564,0.392770164384563
27565,0.0485641759290182
27566,0.179724253705152
27567,0.107699383472828
27568,0.373822419412334
27569,0.0367308251975291
27570,0.220629501318537
27571,0.0412936778913498
27572,0.00645046350228732
27573,0.318782381980438
27574,0.204777815831501
27575,0.0538996676529554
27576,0.0266102285964734
27577,0.27138818090461
27578,0.242275930449905
27579,0.219499869419694
27580,0.186876560032882
27581,0.0494698645038577
27582,0.135158889953109
27583,0.0723179198311281
27584,0.130840640886618
27585,0.151338886352201
27586,0.319206920629491
27587,0.140738808730965
27588,0.0712834676597498
27589,0.170475441789621
27590,0.101589213458014
27591,0.182155510037806
27592,0.0929734885910678
27593,0.139592919985011
27594,0.0561911237572797
27595,0.0608611482569426
27596,0.170375490540061
27597,0.24300215320569
27598,0.0270380488217949
27599,0.449546504026959
27600,0.124978196734584
27601,0.170532216996303
27602,0.540138529823269
27603,0.120736566285432
27604,0.0322507474490588
27605,0.725805041098966
27606,0.25565492759056
27607,0.235471954476994
27608,0.439525125810808
27609,0.128549213277101
27610,0.2288292211913
27611,0.150898137797468
27612,0.103015953268309
27613,0.763288779921001
27614,0.135364442961562
27615,0.445821974671516
27616,0.0486045943436285
27617,0.239369388099378
27618,0.320823962915317
27619,0.246892366872671
27620,0.220042646921049
27621,0.134424164949468
27622,0.530511926613343
27623,0.275434335034275
27624,0.36732550509551
27625,0.0494068799939245
27626,0.14417866780275
27627,0.713522388756479
27628,0.0749038794616139
27629,0.0315445474771475
27630,0.341070291106223
27631,0.107132672113324
27632,0.0411400218395845
27633,0.425049176971277
27634,0.0613136691965643
27635,0.151545407986754
27636,0.586522793935781
27637,0.076068945787284
27638,0.598907926193161
27639,0.0525986813815313
27640,0.506290033752446
27641,0.161537268665101
27642,0.180122586567383
27643,0.0423103839653339
27644,0.160035469677605
27645,0.0606060752953314
27646,0.0974806831234355
27647,0.0531083915250785
27648,0.0867058773080653
27649,0.410511922382124
27650,0.248748906804271
27651,0.540852250958189
27652,0.0642141718894284
27653,0.0867058773080653
27654,0.0662870079391868
27655,0.264300479581367
27656,0.0774463192315292
27657,0.181651815616744
27658,0.298664238320445
27659,0.102227344637225
27660,0.126953627421441
27661,0.0198377766683547
27662,0.106717329279452
27663,0.58719096390408
27664,0.0681473114392148
27665,0.708678403805689
27666,0.355786313721329
27667,0.109979813070914
27668,0.706419668952079
27669,0.492338030135075
27670,0.497424365448388
27671,0.159410758847637
27672,0.0377928725521609
27673,0.0607045104428573
27674,0.105783208503179
27675,0.31312463343843
27676,0.250726134367906
27677,0.175403172963408
27678,0.148138677083118
27679,0.145912711394823
27680,0.640825960733055
27681,0.0210712170413298
27682,0.157026331060893
27683,0.245668732461686
27684,0.276268125242665
27685,0.137695018429062
27686,0.210514620377198
27687,0.0401409757261565
27688,0.126970787977728
27689,0.54382825769999
27690,0.645260239605621
27691,0.626170402165986
27692,0.0556112291474416
27693,0.400199085283806
27694,0.0870722308287064
27695,0.160058320671148
27696,0.140913687936026
27697,0.647583591708606
27698,0.0595819481352923
27699,0.0676203231324103
27700,0.198137967652529
27701,0.0759025925136919
27702,0.201646766847195
27703,0.0941279237230955
27704,0.0392246658026789
27705,0.635364221483818
27706,0.319945104697651
27707,0.0655063646550623
27708,0.0948162805145242
27709,0.180808798768531
27710,0.0904111673130392
27711,0.286853929044094
27712,0.0867058773080653
27713,0.0358689561945127
27714,0.093338309669053
27715,0.503268420225305
27716,0.0763033076425342
27717,0.168340464756398
27718,0.150959627777011
27719,0.019881051651669
27720,0.0352815637254326
27721,0.199669422420436
27722,0.115259691908001
27723,0.3718408284484
27724,0.0780531690982433
27725,0.136924791196636
27726,0.269092199247121
27727,0.537787524524347
27728,0.455473638563964
27729,0.093338309669053
27730,0.418607777723275
27731,0.535092980485981
27732,0.20194701006025
27733,0.108674813117499
27734,0.138613969352797
27735,0.197767304400061
27736,0.183249133792358
27737,0.265608569790133
27738,0.693687463164346
27739,0.583830141794432
27740,0.0635138947953182
27741,0.281217819255584
27742,0.150727422275304
27743,0.374776516148828
27744,0.18276362138091
27745,0.254791905309668
27746,0.313793142703763
27747,0.200453057983453
27748,0.0509067893280927
27749,0.206883667372226
27750,0.243867166388158
27751,0.278427291661584
27752,0.424255421832454
27753,0.11245151554996
27754,0.288116274914394
27755,0.662807122839459
27756,0.152833337957655
27757,0.0707893535910049
27758,0.243947746931557
27759,0.0306949659929593
27760,0.226014388273599
27761,0.191563185490181
27762,0.057134318482816
27763,0.0552472695597578
27764,0.615292336606475
27765,0.0570965030317062
27766,0.465568480825359
27767,0.59156869148751
27768,0.226355857551465
27769,0.135364442961562
27770,0.0906812600344984
27771,0.176218092932658
27772,0.524878750074194
27773,0.252349708494594
27774,0.150220561848442
27775,0.156657654923386
27776,0.0991236592166482
27777,0.15349239542203
27778,0.0503927136599075
27779,0.0636525010563933
27780,0.30193593350363
27781,0.0619566909558385
27782,0.484593531389682
27783,0.197769867955309
27784,0.0748958192900901
27785,0.0537769832780301
27786,0.0346232604932842
27787,0.119971583900405
27788,0.0375117520519666
27789,0.660770161341716
27790,0.679722057432797
27791,0.0636525010563933
27792,0.0267181912596724
27793,0.0817801629333887
27794,0.0793644642578576
27795,0.182155510037806
27796,0.0604084692310369
27797,0.176874921850818
27798,0.041983508682565
27799,0.0599609000597463
27800,0.37926198963556
27801,0.130392837396152
27802,0.565462816848049
27803,0.012159451326363
27804,0.505919640563578
27805,0.168396575940431
27806,0.148269139777921
27807,0.10664013386881
27808,0.270165401829964
27809,0.322706085082116
27810,0.0285329275561568
27811,0.0280829432594346
27812,0.130392837396152
27813,0.142514925903736
27814,0.312356810360272
27815,0.255208321049458
27816,0.294041668124233
27817,0.321749972624657
27818,0.204929492772871
27819,0.0739099108990117
27820,0.480868218044674
27821,0.115110618802457
27822,0.177487320514485
27823,0.239176380236517
27824,0.523130567645566
27825,0.020684900064163
27826,0.488758573517348
27827,0.143346372244412
27828,0.0600060738421183
27829,0.0602888122332339
27830,0.0590919463480426
27831,0.108727495921942
27832,0.0536245326084782
27833,0.0599282572417623
27834,0.663653882427967
27835,0.283037988963387
27836,0.640257361566327
27837,0.285015157360064
27838,0.0645486983654624
27839,0.0399285484214422
27840,0.364498659726784
27841,0.217068728342816
27842,0.447496731444375
27843,0.14502272416061
27844,0.230321414939889
27845,0.237291029092836
27846,0.0427680656105698
27847,0.091131267967718
27848,0.34742023252778
27849,0.393886416894804
27850,0.0345794842215381
27851,0.0789704494655853
27852,0.205254079842585
27853,0.0686924530912462
27854,0.189921849742914
27855,0.0865839719953669
27856,0.240297307895795
27857,0.220039945914331
27858,0.570222200768982
27859,0.752883195893935
27860,0.314280801411562
27861,0.0506772875797907
27862,0.0673493836775008
27863,0.151893590688615
27864,0.0450524471304152
27865,0.0545706929040716
27866,0.804904783893638
27867,0.486724057305014
27868,0.481220989766873
27869,0.0358185805005625
27870,0.044434988368836
27871,0.287159782854084
27872,0.02448010429322
27873,0.03608988754148
27874,0.109295545290557
27875,0.115748993279488
27876,0.0895845006366904
27877,0.160035469677605
27878,0.167558284853683
27879,0.194603923520487
27880,0.0653614618542148
27881,0.0836401415439527
27882,0.16518344796268
27883,0.0399356664924842
27884,0.103923608646724
27885,0.143592289358541
27886,0.149480532045582
27887,0.31750312684286
27888,0.113315264305681
27889,0.0313129599783706
27890,0.12278446386692
27891,0.108681046109836
27892,0.0641693311098898
27893,0.0466016699241901
27894,0.180808798768531
27895,0.297843977169092
27896,0.062304563245752
27897,0.021464836608268
27898,0.104259631998206
27899,0.0211372633721819
27900,0.767219574109025
27901,0.203300517679477
27902,0.0469956205830051
27903,0.112512849959146
27904,0.0506212277145219
27905,0.0692742733674757
27906,0.0775128602287304
27907,0.610963470667253
27908,0.522602566444567
27909,0.192612541596347
27910,0.0909306011800363
27911,0.520357386273075
27912,0.130748398496369
27913,0.0820339134473286
27914,0.103331935763479
27915,0.141686079994795
27916,0.252577617289554
27917,0.0804296705686435
27918,0.362324495850285
27919,0.0554724192177232
27920,0.653120908781651
27921,0.237521850563342
27922,0.221166610940748
27923,0.525895085002758
27924,0.0776845383872322
27925,0.0137238025040528
27926,0.167761713351461
27927,0.0282963476142439
27928,0.20572233930347
27929,0.165838409336487
27930,0.173414226394855
27931,0.795114994707697
27932,0.0257386198063519
27933,0.150530759320689
27934,0.0822204177785638
27935,0.296390628474394
27936,0.451890759447363
27937,0.666597724837696
27938,0.0308980807433106
27939,0.120736566285432
27940,0.0506271569825011
27941,0.037848992940867
